t,x_true,x_est,y_true,y_est,z_true,z_est,vx_true,vx_est,vy_true,vy_est,vz_true,vz_est,phi_true,phi_est,theta_true,theta_est,psi_true,psi_est,p_true,p_est,q_true,q_est,r_true,r_est,x_noisy,y_noisy,z_noisy,phi_noisy,theta_noisy,psi_noisy
24.9,9.28347,9.27659,3.45417,3.4753,1.87462,1.87899,1.11974,1.12022,-2.19851,-2.19404,-0.278154,-0.276158,0.0292537,0.0227399,-0.149353,-0.15253,0.7853,0.781173,-0.0636201,-0.0616817,0.0491128,0.0575011,-3.74065e-07,0.000692248,9.28347,3.45417,1.87462,0.0292537,-0.149353,0.7853
24.91,9.29463,9.28781,3.43212,3.45335,1.87183,1.87619,1.11137,1.11186,-2.21092,-2.20647,-0.27849,-0.276488,0.0286161,0.022125,-0.14886,-0.152009,0.7853,0.781158,-0.0638957,-0.061984,0.04949,0.0578524,-3.71645e-07,0.00072135,9.29463,3.43212,1.87183,0.0286161,-0.14886,0.7853
24.92,9.3057,9.29895,3.40995,3.43128,1.86905,1.87338,1.103,1.10349,-2.22325,-2.21882,-0.278823,-0.276815,0.0279758,0.0215077,-0.148363,-0.151487,0.7853,0.781142,-0.0641693,-0.0622871,0.0498654,0.0582028,-3.69187e-07,0.000751153,9.3057,3.40995,1.86905,0.0279758,-0.148363,0.7853
24.93,9.31668,9.30999,3.38766,3.40909,1.86626,1.87057,1.09462,1.09512,-2.23549,-2.23108,-0.279154,-0.277139,0.0273327,0.0208874,-0.147862,-0.150965,0.7853,0.781126,-0.064441,-0.0625906,0.0502389,0.0585535,-3.66692e-07,0.000781313,9.31668,3.38766,1.86626,0.0273327,-0.147862,0.7853
24.94,9.32759,9.32096,3.36524,3.38679,1.86346,1.86775,1.08623,1.08675,-2.24766,-2.24326,-0.279483,-0.27746,0.026687,0.0202643,-0.147358,-0.150443,0.7853,0.781108,-0.0647105,-0.0628946,0.0506106,0.0589025,-3.64162e-07,0.000812128,9.32759,3.36524,1.86346,0.026687,-0.147358,0.7853
24.95,9.33841,9.33182,3.34271,3.36438,1.86067,1.86493,1.07782,1.07838,-2.25975,-2.25535,-0.279809,-0.277778,0.0260385,0.0196385,-0.14685,-0.149921,0.7853,0.78109,-0.0649781,-0.0631985,0.0509804,0.0592504,-3.61597e-07,0.000843242,9.33841,3.34271,1.86067,0.0260385,-0.14685,0.7853
24.96,9.34915,9.34261,3.32005,3.34185,1.85787,1.86211,1.06941,1.07,-2.27175,-2.26736,-0.280132,-0.278095,0.0253874,0.0190097,-0.146338,-0.149399,0.7853,0.781072,-0.0652435,-0.0635032,0.0513484,0.0595969,-3.58997e-07,0.000874937,9.34915,3.32005,1.85787,0.0253874,-0.146338,0.7853
24.97,9.3598,9.3533,3.29727,3.3192,1.85506,1.85929,1.06099,1.06163,-2.28368,-2.27928,-0.280453,-0.278409,0.0247337,0.0183781,-0.145823,-0.148876,0.7853,0.781053,-0.0655069,-0.063807,0.0517144,0.0599412,-3.56365e-07,0.000906736,9.3598,3.29727,1.85506,0.0247337,-0.145823,0.7853
24.98,9.37037,9.36391,3.27437,3.29644,1.85226,1.85646,1.05256,1.05324,-2.29552,-2.29113,-0.280771,-0.278721,0.0240773,0.0177433,-0.145304,-0.148354,0.7853,0.781033,-0.0657682,-0.0641105,0.0520786,0.060283,-3.537e-07,0.000938758,9.37037,3.27437,1.85226,0.0240773,-0.145304,0.7853
24.99,9.38085,9.37444,3.25136,3.27356,1.84945,1.85363,1.04412,1.04485,-2.30728,-2.30289,-0.281087,-0.279032,0.0234183,0.0171055,-0.144782,-0.147831,0.7853,0.781013,-0.0660273,-0.064413,0.0524408,0.060624,-3.51003e-07,0.000970796,9.38085,3.25136,1.84945,0.0234183,-0.144782,0.7853
25,9.39125,9.38488,3.22823,3.25056,1.84664,1.85079,1.03567,1.03646,-2.31895,-2.31457,-0.2814,-0.279341,0.0227567,0.0164647,-0.144255,-0.147308,0.7853,0.780993,-0.0662844,-0.0647144,0.0528011,0.0609612,-3.48276e-07,0.00100289,9.39125,3.22823,1.84664,0.0227567,-0.144255,0.7853
25.01,9.40156,9.39523,3.20498,3.22745,1.84382,1.84796,1.02721,1.02806,-2.33054,-2.32616,-0.281711,-0.279648,0.0220926,0.0158207,-0.143725,-0.146785,0.7853,0.780974,-0.0665393,-0.0650142,0.0531595,0.0612955,-3.45519e-07,0.00103487,9.40156,3.20498,1.84382,0.0220926,-0.143725,0.7853
25.02,9.41179,9.4055,3.18162,3.20422,1.841,1.84512,1.01874,1.01966,-2.34205,-2.33768,-0.282019,-0.279954,0.021426,0.0151737,-0.143192,-0.146261,0.7853,0.780954,-0.066792,-0.0653124,0.0535159,0.0616272,-3.42734e-07,0.00106674,9.41179,3.18162,1.841,0.021426,-0.143192,0.7853
25.03,9.42194,9.41568,3.15814,3.18087,1.83818,1.84228,1.01026,1.01125,-2.35348,-2.34911,-0.282324,-0.280259,0.0207568,0.0145232,-0.142655,-0.145736,0.7853,0.780934,-0.0670426,-0.0656079,0.0538703,0.0619535,-3.3992e-07,0.00109847,9.42194,3.15814,1.83818,0.0207568,-0.142655,0.7853
25.04,9.432,9.42578,3.13455,3.15741,1.83535,1.83944,1.00177,1.00283,-2.36482,-2.36046,-0.282628,-0.280563,0.0200851,0.0138699,-0.142115,-0.14521,0.7853,0.780915,-0.067291,-0.0659011,0.0542228,0.0622783,-3.37078e-07,0.00112967,9.432,3.13455,1.83535,0.0200851,-0.142115,0.7853
25.05,9.44197,9.43579,3.11084,3.13383,1.83253,1.8366,0.993273,0.994408,-2.37607,-2.37173,-0.282928,-0.280865,0.019411,0.0132131,-0.141571,-0.144683,0.7853,0.780896,-0.0675372,-0.0661913,0.0545732,0.0625976,-3.34211e-07,0.00116059,9.44197,3.11084,1.83253,0.019411,-0.141571,0.7853
25.06,9.45186,9.44571,3.08703,3.11014,1.8297,1.83375,0.984767,0.985976,-2.38724,-2.38291,-0.283226,-0.281167,0.0187344,0.0125532,-0.141023,-0.144155,0.7853,0.780877,-0.0677811,-0.0664775,0.0549217,0.0629116,-3.31318e-07,0.00119102,9.45186,3.08703,1.8297,0.0187344,-0.141023,0.7853
25.07,9.46167,9.45555,3.0631,3.08633,1.82686,1.8309,0.976252,0.977537,-2.39832,-2.39401,-0.283522,-0.281468,0.0180554,0.0118901,-0.140472,-0.143625,0.7853,0.780859,-0.0680228,-0.0667601,0.0552681,0.0632219,-3.284e-07,0.00122091,9.46167,3.0631,1.82686,0.0180554,-0.140472,0.7853
25.08,9.47139,9.46531,3.03906,3.0624,1.82403,1.82805,0.967728,0.969088,-2.40932,-2.40503,-0.283814,-0.281768,0.0173739,0.0112237,-0.139918,-0.143093,0.7853,0.780841,-0.0682623,-0.067038,0.0556125,0.0635266,-3.25458e-07,0.00125003,9.47139,3.03906,1.82403,0.0173739,-0.139918,0.7853
25.09,9.48102,9.47498,3.01491,3.03835,1.82119,1.8252,0.959196,0.960629,-2.42023,-2.41597,-0.284105,-0.282067,0.0166901,0.0105537,-0.13936,-0.142558,0.7853,0.780825,-0.0684996,-0.067312,0.0559548,0.0638266,-3.22493e-07,0.00127839,9.48102,3.01491,1.82119,0.0166901,-0.13936,0.7853
25.1,9.49057,9.48457,2.99066,3.0142,1.81834,1.82235,0.950655,0.952161,-2.43105,-2.42683,-0.284393,-0.282365,0.0160039,0.00988042,-0.138799,-0.142022,0.7853,0.780809,-0.0687345,-0.0675799,0.0562951,0.0641211,-3.19505e-07,0.00130597,9.49057,2.99066,1.81834,0.0160039,-0.138799,0.7853
25.11,9.50004,9.49407,2.96629,2.98992,1.8155,1.8195,0.942105,0.943684,-2.44179,-2.4376,-0.284678,-0.282663,0.0153154,0.00920393,-0.138234,-0.141483,0.7853,0.780794,-0.0689672,-0.0678424,0.0566333,0.0644104,-3.16497e-07,0.00133234,9.50004,2.96629,1.8155,0.0153154,-0.138234,0.7853
25.12,9.50941,9.50348,2.94182,2.96554,1.81265,1.81664,0.933547,0.935197,-2.45243,-2.44829,-0.284961,-0.282959,0.0146246,0.00852453,-0.137666,-0.140941,0.7853,0.78078,-0.0691975,-0.0680993,0.0569694,0.064693,-3.13467e-07,0.00135806,9.50941,2.94182,1.81265,0.0146246,-0.137666,0.7853
25.13,9.51871,9.51281,2.91725,2.94104,1.8098,1.81379,0.92498,0.926704,-2.46299,-2.45889,-0.285241,-0.283255,0.0139315,0.00784164,-0.137095,-0.140396,0.7853,0.780766,-0.0694255,-0.0683499,0.0573034,0.0649703,-3.10417e-07,0.0013825,9.51871,2.91725,1.8098,0.0139315,-0.137095,0.7853
25.14,9.52791,9.52206,2.89256,2.91643,1.80695,1.81094,0.916405,0.918196,-2.47346,-2.46941,-0.285518,-0.28355,0.0132361,0.00715532,-0.13652,-0.139848,0.7853,0.780754,-0.0696512,-0.0685943,0.0576353,0.0652428,-3.07349e-07,0.00140589,9.52791,2.89256,1.80695,0.0132361,-0.13652,0.7853
25.15,9.53703,9.53121,2.86778,2.89172,1.80409,1.80808,0.907822,0.909682,-2.48384,-2.47985,-0.285793,-0.283844,0.0125385,0.00646615,-0.135942,-0.139296,0.7853,0.780743,-0.0698746,-0.0688318,0.057965,0.0655088,-3.04261e-07,0.0014277,9.53703,2.86778,1.80409,0.0125385,-0.135942,0.7853
25.16,9.54607,9.54029,2.84289,2.86689,1.80123,1.80522,0.89923,0.901156,-2.49414,-2.4902,-0.286066,-0.284137,0.0118386,0.00577372,-0.135361,-0.138741,0.7853,0.780733,-0.0700956,-0.069063,0.0582927,0.0657694,-3.01157e-07,0.00144842,9.54607,2.84289,1.80123,0.0118386,-0.135361,0.7853
25.17,9.55502,9.54927,2.81789,2.84195,1.79837,1.80237,0.890631,0.892622,-2.50434,-2.50047,-0.286335,-0.28443,0.0111366,0.0050783,-0.134776,-0.138182,0.7853,0.780724,-0.0703142,-0.0692868,0.0586181,0.0660247,-2.98035e-07,0.00146753,9.55502,2.81789,1.79837,0.0111366,-0.134776,0.7853
25.18,9.56388,9.55817,2.7928,2.81691,1.7955,1.79951,0.882023,0.884078,-2.51445,-2.51064,-0.286603,-0.284721,0.0104323,0.00438024,-0.134188,-0.13762,0.7853,0.780716,-0.0705304,-0.069504,0.0589415,0.0662742,-2.94897e-07,0.0014853,9.56388,2.7928,1.7955,0.0104323,-0.134188,0.7853
25.19,9.57266,9.56698,2.76761,2.79177,1.79264,1.79665,0.873407,0.875526,-2.52447,-2.52074,-0.286867,-0.285012,0.00972597,0.00367917,-0.133597,-0.137053,0.7853,0.780709,-0.0707442,-0.0697144,0.0592626,0.0665194,-2.91744e-07,0.00150131,9.57266,2.76761,1.79264,0.00972597,-0.133597,0.7853
25.2,9.58135,9.57571,2.74231,2.76653,1.78977,1.79379,0.864783,0.866966,-2.5344,-2.53074,-0.287129,-0.285301,0.00901747,0.00297543,-0.133003,-0.136483,0.7853,0.780704,-0.0709556,-0.0699178,0.0595815,0.0667583,-2.88577e-07,0.00151587,9.58135,2.74231,1.78977,0.00901747,-0.133003,0.7853
25.21,9.58995,9.58434,2.71692,2.74119,1.78689,1.79094,0.856151,0.858399,-2.54424,-2.54065,-0.287389,-0.285589,0.00830687,0.00226945,-0.132406,-0.135908,0.7853,0.780699,-0.0711645,-0.0701137,0.0598983,0.0669937,-2.85395e-07,0.00152875,9.58995,2.71692,1.78689,0.00830687,-0.132406,0.7853
25.22,9.59847,9.5929,2.69143,2.71575,1.78402,1.78808,0.847512,0.849823,-2.55399,-2.55048,-0.287646,-0.285877,0.00759419,0.00156099,-0.131805,-0.135329,0.7853,0.780696,-0.071371,-0.0703034,0.0602128,0.0672242,-2.82201e-07,0.00153959,9.59847,2.69143,1.78402,0.00759419,-0.131805,0.7853
25.23,9.6069,9.60136,2.66584,2.69022,1.78114,1.78522,0.838865,0.84124,-2.56364,-2.56021,-0.2879,-0.286164,0.00687946,0.000850193,-0.131202,-0.134746,0.7853,0.780694,-0.0715751,-0.0704866,0.0605251,0.0674501,-2.78994e-07,0.00154868,9.6069,2.66584,1.78114,0.00687946,-0.131202,0.7853
25.24,9.61525,9.60973,2.64015,2.6646,1.77826,1.78236,0.83021,0.832652,-2.57321,-2.56986,-0.288152,-0.28645,0.0061627,0.000137635,-0.130595,-0.134159,0.7853,0.780692,-0.0717767,-0.0706635,0.0608352,0.067673,-2.75775e-07,0.00155585,9.61525,2.64015,1.77826,0.0061627,-0.130595,0.7853
25.25,9.62351,9.61802,2.61437,2.63888,1.77538,1.77951,0.821548,0.824056,-2.58268,-2.57941,-0.288401,-0.286735,0.00544393,-0.00057698,-0.129985,-0.133568,0.7853,0.780693,-0.0719757,-0.0708344,0.061143,0.0678914,-2.72546e-07,0.00156116,9.62351,2.61437,1.77538,0.00544393,-0.129985,0.7853
25.26,9.63168,9.62622,2.5885,2.61308,1.77249,1.77665,0.812878,0.815457,-2.59205,-2.58887,-0.288647,-0.287019,0.00472319,-0.00129306,-0.129372,-0.132973,0.7853,0.780693,-0.0721723,-0.0709995,0.0614485,0.0681071,-2.69306e-07,0.00156464,9.63168,2.5885,1.77249,0.00472319,-0.129372,0.7853
25.27,9.63977,9.63433,2.56253,2.5872,1.7696,1.77379,0.804201,0.806852,-2.60134,-2.59824,-0.288891,-0.287302,0.00400049,-0.00201043,-0.128756,-0.132373,0.7853,0.780696,-0.0723664,-0.0711595,0.0617518,0.0683198,-2.66056e-07,0.0015658,9.63977,2.56253,1.7696,0.00400049,-0.128756,0.7853
25.28,9.64777,9.64235,2.53647,2.56123,1.76671,1.77094,0.795517,0.798242,-2.61053,-2.60751,-0.289133,-0.287584,0.00327587,-0.0027291,-0.128137,-0.13177,0.7853,0.780699,-0.0725579,-0.0713141,0.0620527,0.0685295,-2.62798e-07,0.00156516,9.64777,2.53647,1.76671,0.00327587,-0.128137,0.7853
25.29,9.65568,9.65028,2.51032,2.53518,1.76382,1.76808,0.786826,0.789629,-2.61963,-2.61669,-0.289371,-0.287866,0.00254934,-0.0034483,-0.127515,-0.131163,0.7853,0.780703,-0.0727469,-0.0714644,0.0623514,0.0687374,-2.59532e-07,0.00156239,9.65568,2.51032,1.76382,0.00254934,-0.127515,0.7853
25.3,9.6635,9.65813,2.48408,2.50905,1.76093,1.76522,0.778127,0.781012,-2.62863,-2.62577,-0.289608,-0.288147,0.00182094,-0.00416846,-0.12689,-0.130551,0.7853,0.780707,-0.0729334,-0.0716115,0.0626478,0.0689436,-2.56258e-07,0.00155768,9.6635,2.48408,1.76093,0.00182094,-0.12689,0.7853
25.31,9.67124,9.66588,2.45775,2.48285,1.75803,1.76237,0.769421,0.772392,-2.63753,-2.63476,-0.289841,-0.288427,0.00109069,-0.00488907,-0.126262,-0.129936,0.7853,0.780713,-0.0731172,-0.071754,0.0629418,0.0691476,-2.52977e-07,0.0015507,9.67124,2.45775,1.75803,0.00109069,-0.126262,0.7853
25.32,9.67889,9.67355,2.43133,2.45656,1.75513,1.75951,0.760709,0.763768,-2.64635,-2.64365,-0.290072,-0.288706,0.000358604,-0.00560999,-0.125631,-0.129317,0.7853,0.78072,-0.0732985,-0.0718944,0.0632335,0.0693509,-2.49691e-07,0.0015419,9.67889,2.43133,1.75513,0.000358604,-0.125631,0.7853
25.33,9.68645,9.68113,2.40482,2.43021,1.75223,1.75666,0.751989,0.755141,-2.65506,-2.65245,-0.2903,-0.288985,-0.000375277,-0.00633096,-0.124997,-0.128695,0.7853,0.780727,-0.0734772,-0.0720317,0.0635229,0.0695531,-2.46398e-07,0.00153092,9.68645,2.40482,1.75223,-0.000375277,-0.124997,0.7853
25.34,9.69393,9.68862,2.37823,2.40378,1.74932,1.7538,0.743263,0.746512,-2.66368,-2.66115,-0.290526,-0.289262,-0.00111093,-0.00705156,-0.124361,-0.128068,0.7853,0.780735,-0.0736533,-0.0721664,0.0638099,0.0697547,-2.43101e-07,0.0015178,9.69393,2.37823,1.74932,-0.00111093,-0.124361,0.7853
25.35,9.70132,9.69603,2.35155,2.37727,1.74642,1.75094,0.734529,0.737879,-2.67221,-2.66976,-0.290749,-0.28954,-0.00184833,-0.00777213,-0.123721,-0.127439,0.7853,0.780743,-0.0738268,-0.0722999,0.0640945,0.0699553,-2.398e-07,0.00150277,9.70132,2.35155,1.74642,-0.00184833,-0.123721,0.7853
25.36,9.70862,9.70334,2.32479,2.3507,1.74351,1.74808,0.72579,0.729243,-2.68064,-2.67826,-0.29097,-0.289816,-0.00258746,-0.00849182,-0.123079,-0.126805,0.7853,0.780752,-0.0739976,-0.0724321,0.0643768,0.0701554,-2.36495e-07,0.00148582,9.70862,2.32479,1.74351,-0.00258746,-0.123079,0.7853
25.37,9.71583,9.71057,2.29794,2.32405,1.7406,1.74523,0.717043,0.720603,-2.68897,-2.68667,-0.291187,-0.290091,-0.00332828,-0.00921097,-0.122434,-0.126169,0.7853,0.780762,-0.0741658,-0.0725633,0.0646566,0.0703556,-2.33188e-07,0.00146693,9.71583,2.29794,1.7406,-0.00332828,-0.122434,0.7853
25.38,9.72296,9.71771,2.27101,2.29734,1.73768,1.74237,0.70829,0.711963,-2.69721,-2.69498,-0.291403,-0.290366,-0.00407077,-0.00992883,-0.121786,-0.125528,0.7853,0.780772,-0.0743313,-0.0726953,0.0649341,0.0705561,-2.29878e-07,0.00144626,9.72296,2.27101,1.73768,-0.00407077,-0.121786,0.7853
25.39,9.73,9.72477,2.24399,2.27055,1.73477,1.7395,0.699531,0.703317,-2.70534,-2.7032,-0.291615,-0.29064,-0.0048149,-0.0106458,-0.121135,-0.124885,0.7853,0.780782,-0.0744942,-0.0728264,0.0652091,0.0707565,-2.26566e-07,0.00142355,9.73,2.24399,1.73477,-0.0048149,-0.121135,0.7853
25.4,9.73695,9.73173,2.2169,2.24369,1.73185,1.73664,0.690765,0.694666,-2.71338,-2.71131,-0.291825,-0.290912,-0.00556064,-0.0113617,-0.120481,-0.124238,0.7853,0.780792,-0.0746544,-0.0729583,0.0654817,0.0709565,-2.23254e-07,0.00139917,9.73695,2.2169,1.73185,-0.00556064,-0.120481,0.7853
25.41,9.74382,9.73861,2.18973,2.21675,1.72893,1.73378,0.681994,0.686011,-2.72133,-2.71933,-0.292033,-0.291183,-0.00630797,-0.0120763,-0.119825,-0.123588,0.7853,0.780802,-0.0748119,-0.073091,0.0657518,0.0711569,-2.19941e-07,0.00137302,9.74382,2.18973,1.72893,-0.00630797,-0.119825,0.7853
25.42,9.75059,9.74541,2.16247,2.18975,1.72601,1.73091,0.673216,0.677349,-2.72917,-2.72726,-0.292237,-0.291453,-0.00705687,-0.0127895,-0.119166,-0.122935,0.7853,0.780812,-0.0749667,-0.073225,0.0660195,0.0713579,-2.16628e-07,0.00134532,9.75059,2.16247,1.72601,-0.00705687,-0.119166,0.7853
25.43,9.75728,9.75212,2.13514,2.16267,1.72309,1.72804,0.664431,0.668683,-2.73692,-2.73508,-0.292439,-0.291721,-0.0078073,-0.0135012,-0.118505,-0.122278,0.7853,0.780822,-0.0751188,-0.0733599,0.0662848,0.0715587,-2.13316e-07,0.0013162,9.75728,2.13514,1.72309,-0.0078073,-0.118505,0.7853
25.44,9.76388,9.75874,2.10774,2.13552,1.72016,1.72517,0.655641,0.66001,-2.74457,-2.74281,-0.292639,-0.291988,-0.00855924,-0.0142113,-0.117841,-0.121618,0.7853,0.780832,-0.0752681,-0.0734967,0.0665476,0.0717593,-2.10005e-07,0.00128564,9.76388,2.10774,1.72016,-0.00855924,-0.117841,0.7853
25.45,9.77039,9.76528,2.08025,2.10829,1.71724,1.72229,0.646845,0.651329,-2.75211,-2.75044,-0.292836,-0.292252,-0.00931265,-0.0149198,-0.117174,-0.120954,0.7853,0.780842,-0.0754147,-0.073635,0.0668078,0.0719602,-2.06696e-07,0.00125344,9.77039,2.08025,1.71724,-0.00931265,-0.117174,0.7853
25.46,9.77682,9.77172,2.05269,2.08099,1.71431,1.71941,0.638043,0.642643,-2.75956,-2.75797,-0.29303,-0.292515,-0.0100675,-0.0156267,-0.116505,-0.120288,0.7853,0.780851,-0.0755585,-0.0737749,0.0670656,0.0721612,-2.0339e-07,0.00122029,9.77682,2.05269,1.71431,-0.0100675,-0.116505,0.7853
25.47,9.78315,9.77809,2.02506,2.05362,1.71138,1.71653,0.629235,0.633947,-2.76691,-2.76541,-0.293222,-0.292775,-0.0108238,-0.0163324,-0.115833,-0.119618,0.7853,0.78086,-0.0756996,-0.0739166,0.0673209,0.072362,-2.00086e-07,0.00118591,9.78315,2.02506,1.71138,-0.0108238,-0.115833,0.7853
25.48,9.7894,9.78437,1.99736,2.02616,1.70844,1.71365,0.620422,0.62524,-2.77416,-2.77275,-0.29341,-0.293032,-0.0115815,-0.0170365,-0.115158,-0.118944,0.7853,0.780868,-0.075838,-0.0740604,0.0675737,0.0725617,-1.96787e-07,0.00115055,9.7894,1.99736,1.70844,-0.0115815,-0.115158,0.7853
25.49,9.79556,9.79056,1.96958,1.99863,1.70551,1.71075,0.611603,0.616525,-2.78131,-2.77999,-0.293597,-0.293287,-0.0123406,-0.0177393,-0.114481,-0.118267,0.7853,0.780876,-0.0759735,-0.074206,0.0678239,0.0727617,-1.93491e-07,0.00111429,9.79556,1.96958,1.70551,-0.0123406,-0.114481,0.7853
25.5,9.80163,9.79667,1.94173,1.97102,1.70257,1.70786,0.602778,0.607801,-2.78836,-2.78714,-0.29378,-0.293538,-0.013101,-0.0184407,-0.113802,-0.117587,0.7853,0.780883,-0.0761062,-0.0743524,0.0680717,0.0729606,-1.902e-07,0.001077,9.80163,1.94173,1.70257,-0.013101,-0.113802,0.7853
25.51,9.80762,9.8027,1.91381,1.94333,1.69963,1.70496,0.593948,0.599066,-2.79531,-2.79419,-0.293961,-0.293786,-0.0138627,-0.019141,-0.11312,-0.116903,0.7853,0.780889,-0.0762362,-0.0745009,0.0683168,0.0731591,-1.86915e-07,0.00103927,9.80762,1.91381,1.69963,-0.0138627,-0.11312,0.7853
25.52,9.81351,9.80863,1.88582,1.91556,1.69669,1.70206,0.585113,0.59032,-2.80216,-2.80114,-0.29414,-0.29403,-0.0146257,-0.0198402,-0.112435,-0.116216,0.7853,0.780894,-0.0763633,-0.0746504,0.0685594,0.0733563,-1.83635e-07,0.00100107,9.81351,1.88582,1.69669,-0.0146257,-0.112435,0.7853
25.53,9.81932,9.81449,1.85777,1.8877,1.69375,1.69915,0.576272,0.581562,-2.80891,-2.80799,-0.294315,-0.29427,-0.0153899,-0.0205384,-0.111749,-0.115524,0.7853,0.780898,-0.0764876,-0.0748008,0.0687995,0.0735523,-1.80361e-07,0.000962168,9.81932,1.85777,1.69375,-0.0153899,-0.111749,0.7853
25.54,9.82504,9.82025,1.82965,1.85977,1.6908,1.69624,0.567426,0.572793,-2.81556,-2.81475,-0.294488,-0.294506,-0.0161554,-0.021236,-0.111059,-0.11483,0.7853,0.780901,-0.076609,-0.0749519,0.0690369,0.0737476,-1.77094e-07,0.000923127,9.82504,1.82965,1.6908,-0.0161554,-0.111059,0.7853
25.55,9.83067,9.82593,1.80146,1.83176,1.68786,1.69332,0.558575,0.564014,-2.8221,-2.82141,-0.294659,-0.294737,-0.0169221,-0.021933,-0.110368,-0.114131,0.7853,0.780904,-0.0767276,-0.075103,0.0692718,0.0739406,-1.73835e-07,0.000883862,9.83067,1.80146,1.68786,-0.0169221,-0.110368,0.7853
25.56,9.83621,9.83152,1.77321,1.80367,1.68491,1.69039,0.549719,0.555221,-2.82854,-2.82797,-0.294827,-0.294964,-0.01769,-0.02263,-0.109674,-0.113429,0.7853,0.780905,-0.0768434,-0.0752537,0.0695041,0.0741332,-1.70583e-07,0.000844568,9.83621,1.77321,1.68491,-0.01769,-0.109674,0.7853
25.57,9.84166,9.83703,1.74489,1.77549,1.68196,1.68746,0.540858,0.546417,-2.83488,-2.83443,-0.294992,-0.295185,-0.018459,-0.0233268,-0.108978,-0.112723,0.7853,0.780905,-0.0769563,-0.0754042,0.0697337,0.0743234,-1.67339e-07,0.000805348,9.84166,1.74489,1.68196,-0.018459,-0.108978,0.7853
25.58,9.84703,9.84245,1.71651,1.74724,1.67901,1.68453,0.531992,0.537601,-2.84112,-2.8408,-0.295154,-0.2954,-0.0192291,-0.0240238,-0.108279,-0.112013,0.7853,0.780904,-0.0770663,-0.0755534,0.0699608,0.0745122,-1.64105e-07,0.000766277,9.84703,1.71651,1.67901,-0.0192291,-0.108279,0.7853
25.59,9.8523,9.84778,1.68807,1.71891,1.67606,1.68159,0.523121,0.528776,-2.84726,-2.84706,-0.295314,-0.295611,-0.0200003,-0.0247212,-0.107578,-0.111299,0.7853,0.780902,-0.0771734,-0.0757008,0.0701852,0.0746991,-1.60879e-07,0.000727639,9.8523,1.68807,1.67606,-0.0200003,-0.107578,0.7853
25.6,9.85749,9.85302,1.65956,1.69049,1.67311,1.67865,0.514245,0.519937,-2.85329,-2.85323,-0.295471,-0.295816,-0.0207725,-0.0254196,-0.106876,-0.110582,0.7853,0.780898,-0.0772776,-0.0758449,0.070407,0.0748844,-1.57663e-07,0.000689328,9.85749,1.65956,1.67311,-0.0207725,-0.106876,0.7853
25.61,9.86259,9.85818,1.631,1.662,1.67015,1.6757,0.505365,0.511089,-2.85922,-2.8593,-0.295625,-0.296014,-0.0215458,-0.0261187,-0.10617,-0.109861,0.7853,0.780894,-0.077379,-0.075988,0.0706261,0.0750683,-1.54458e-07,0.000651777,9.86259,1.631,1.67015,-0.0215458,-0.10617,0.7853
25.62,9.8676,9.86325,1.60238,1.63344,1.66719,1.67274,0.49648,0.502232,-2.86505,-2.86526,-0.295777,-0.296206,-0.0223201,-0.0268192,-0.105463,-0.109136,0.7853,0.780888,-0.0774774,-0.0761269,0.0708426,0.0752502,-1.51262e-07,0.000614792,9.8676,1.60238,1.66719,-0.0223201,-0.105463,0.7853
25.63,9.87252,9.86823,1.5737,1.60481,1.66423,1.66979,0.487591,0.493367,-2.87078,-2.87113,-0.295926,-0.296392,-0.0230954,-0.0275211,-0.104754,-0.108408,0.7853,0.780882,-0.0775729,-0.0762619,0.0710564,0.0754297,-1.48078e-07,0.000578687,9.87252,1.5737,1.66423,-0.0230954,-0.104754,0.7853
25.64,9.87735,9.87312,1.54496,1.5761,1.66127,1.66682,0.478697,0.484493,-2.8764,-2.87689,-0.296073,-0.296572,-0.0238716,-0.0282249,-0.104042,-0.107676,0.7853,0.780874,-0.0776655,-0.0763932,0.0712676,0.0756087,-1.44906e-07,0.000543594,9.87735,1.54496,1.66127,-0.0238716,-0.104042,0.7853
25.65,9.88209,9.87791,1.51617,1.54733,1.65831,1.66386,0.469799,0.475611,-2.88191,-2.88256,-0.296217,-0.296745,-0.0246487,-0.0289313,-0.103328,-0.10694,0.7853,0.780866,-0.0777551,-0.0765186,0.071476,0.0757855,-1.41745e-07,0.000509515,9.88209,1.51617,1.65831,-0.0246487,-0.103328,0.7853
25.66,9.88674,9.88262,1.48733,1.51848,1.65535,1.66089,0.460897,0.466723,-2.88733,-2.88812,-0.296358,-0.296913,-0.0254266,-0.0296397,-0.102612,-0.106201,0.7853,0.780856,-0.0778418,-0.0766396,0.0716818,0.0759602,-1.38597e-07,0.000476554,9.88674,1.48733,1.65535,-0.0254266,-0.102612,0.7853
25.67,9.89131,9.88725,1.45843,1.48957,1.65239,1.65791,0.451991,0.457829,-2.89264,-2.89358,-0.296496,-0.297074,-0.0262055,-0.030351,-0.101895,-0.105459,0.7853,0.780846,-0.0779255,-0.0767547,0.0718849,0.0761345,-1.35461e-07,0.000444904,9.89131,1.45843,1.65239,-0.0262055,-0.101895,0.7853
