t,x_des,y_des,z_des,x_act,y_act,z_act
27.73,-8.01642,-5.97805,55.46,-8.14565,-5.92357,55.46
27.74,-8.05214,-5.92984,55.48,-8.18095,-5.87449,55.48
27.75,-8.08758,-5.88142,55.5,-8.21595,-5.8252,55.5
27.76,-8.12272,-5.83279,55.52,-8.25065,-5.77571,55.52
27.77,-8.15757,-5.78395,55.54,-8.28504,-5.72602,55.54
27.78,-8.19213,-5.7349,55.56,-8.31914,-5.67612,55.56
27.79,-8.22639,-5.68564,55.58,-8.35293,-5.62602,55.58
27.8,-8.26035,-5.63618,55.6,-8.38642,-5.57573,55.6
27.81,-8.29402,-5.58652,55.62,-8.4196,-5.52524,55.62
27.82,-8.32739,-5.53666,55.64,-8.45248,-5.47456,55.64
27.83,-8.36046,-5.48659,55.66,-8.48505,-5.42368,55.66
27.84,-8.39323,-5.43633,55.68,-8.51731,-5.37262,55.68
27.85,-8.4257,-5.38587,55.7,-8.54927,-5.32137,55.7
27.86,-8.45786,-5.33522,55.72,-8.58091,-5.26993,55.72
27.87,-8.48972,-5.28438,55.74,-8.61225,-5.21831,55.74
27.88,-8.52127,-5.23335,55.76,-8.64327,-5.16651,55.76
27.89,-8.55252,-5.18212,55.78,-8.67398,-5.11453,55.78
27.9,-8.58346,-5.13072,55.8,-8.70438,-5.06237,55.8
27.91,-8.61409,-5.07912,55.82,-8.73446,-5.01004,55.82
27.92,-8.64441,-5.02735,55.84,-8.76423,-4.95753,55.84
27.93,-8.67442,-4.97539,55.86,-8.79368,-4.90485,55.86
27.94,-8.70411,-4.92326,55.88,-8.82282,-4.852,55.88
27.95,-8.73349,-4.87094,55.9,-8.85164,-4.79898,55.9
27.96,-8.76256,-4.81845,55.92,-8.88015,-4.74579,55.92
27.97,-8.79131,-4.76579,55.94,-8.90833,-4.69244,55.94
27.98,-8.81975,-4.71296,55.96,-8.93619,-4.63893,55.96
27.99,-8.84787,-4.65996,55.98,-8.96374,-4.58526,55.98
28,-8.87567,-4.60679,56,-8.99096,-4.53142,56
28.01,-8.90315,-4.55345,56.02,-9.01787,-4.47744,56.02
28.02,-8.93031,-4.49995,56.04,-9.04445,-4.42329,56.04
28.03,-8.95715,-4.44629,56.06,-9.0707,-4.36899,56.06
28.04,-8.98367,-4.39246,56.08,-9.09664,-4.31455,56.08
28.05,-9.00986,-4.33848,56.1,-9.12225,-4.25995,56.1
28.06,-9.03573,-4.28435,56.12,-9.14753,-4.2052,56.12
28.07,-9.06127,-4.23005,56.14,-9.17249,-4.15031,56.14
28.08,-9.08649,-4.17561,56.16,-9.19712,-4.09527,56.16
28.09,-9.11138,-4.12102,56.18,-9.22142,-4.0401,56.18
28.1,-9.13594,-4.06628,56.2,-9.2454,-3.98478,56.2
28.11,-9.16017,-4.01139,56.22,-9.26905,-3.92932,56.22
28.12,-9.18408,-3.95635,56.24,-9.29237,-3.87373,56.24
28.13,-9.20765,-3.90118,56.26,-9.31536,-3.818,56.26
28.14,-9.23089,-3.84586,56.28,-9.33801,-3.76214,56.28
28.15,-9.2538,-3.79041,56.3,-9.36034,-3.70615,56.3
28.16,-9.27638,-3.73482,56.32,-9.38233,-3.65003,56.32
28.17,-9.29862,-3.67909,56.34,-9.404,-3.59378,56.34
28.18,-9.32052,-3.62324,56.36,-9.42532,-3.53741,56.36
28.19,-9.3421,-3.56725,56.38,-9.44632,-3.48091,56.38
28.2,-9.36333,-3.51113,56.4,-9.46698,-3.42429,56.4
28.21,-9.38423,-3.45489,56.42,-9.4873,-3.36755,56.42
28.22,-9.40479,-3.39852,56.44,-9.50729,-3.31069,56.44
28.23,-9.42501,-3.34203,56.46,-9.52694,-3.25372,56.46
28.24,-9.44489,-3.28542,56.48,-9.54626,-3.19663,56.48
28.25,-9.46444,-3.22869,56.5,-9.56524,-3.13942,56.5
28.26,-9.48364,-3.17185,56.52,-9.58387,-3.08211,56.52
28.27,-9.5025,-3.11489,56.54,-9.60217,-3.02469,56.54
28.28,-9.52102,-3.05782,56.56,-9.62013,-2.96716,56.56
28.29,-9.53919,-3.00064,56.58,-9.63775,-2.90952,56.58
28.3,-9.55702,-2.94335,56.6,-9.65503,-2.85178,56.6
28.31,-9.57451,-2.88595,56.62,-9.67196,-2.79394,56.62
28.32,-9.59165,-2.82846,56.64,-9.68856,-2.736,56.64
28.33,-9.60845,-2.77086,56.66,-9.70481,-2.67796,56.66
28.34,-9.6249,-2.71316,56.68,-9.72071,-2.61982,56.68
28.35,-9.64101,-2.65536,56.7,-9.73628,-2.56159,56.7
28.36,-9.65677,-2.59746,56.72,-9.75149,-2.50326,56.72
28.37,-9.67218,-2.53948,56.74,-9.76637,-2.44485,56.74
28.38,-9.68724,-2.4814,56.76,-9.78089,-2.38634,56.76
28.39,-9.70196,-2.42323,56.78,-9.79507,-2.32775,56.78
28.4,-9.71632,-2.36498,56.8,-9.8089,-2.26907,56.8
28.41,-9.73034,-2.30664,56.82,-9.82239,-2.21031,56.82
28.42,-9.744,-2.24821,56.84,-9.83552,-2.15147,56.84
28.43,-9.75731,-2.18971,56.86,-9.84831,-2.09255,56.86
28.44,-9.77028,-2.13113,56.88,-9.86074,-2.03355,56.88
28.45,-9.78289,-2.07247,56.9,-9.87283,-1.97447,56.9
28.46,-9.79515,-2.01373,56.92,-9.88456,-1.91532,56.92
28.47,-9.80705,-1.95492,56.94,-9.89594,-1.8561,56.94
28.48,-9.8186,-1.89605,56.96,-9.90697,-1.79681,56.96
28.49,-9.8298,-1.8371,56.98,-9.91765,-1.73745,56.98
28.5,-9.84065,-1.77809,57,-9.92798,-1.67802,57
28.51,-9.85114,-1.71902,57.02,-9.93795,-1.61853,57.02
28.52,-9.86128,-1.65988,57.04,-9.94756,-1.55898,57.04
28.53,-9.87106,-1.60068,57.06,-9.95683,-1.49937,57.06
28.54,-9.88049,-1.54143,57.08,-9.96573,-1.43969,57.08
28.55,-9.88956,-1.48212,57.1,-9.97428,-1.37996,57.1
28.56,-9.89827,-1.42275,57.12,-9.98248,-1.32018,57.12
28.57,-9.90663,-1.36334,57.14,-9.99031,-1.26035,57.14
28.58,-9.91463,-1.30387,57.16,-9.99779,-1.20046,57.16
28.59,-9.92228,-1.24436,57.18,-10.0049,-1.14053,57.18
28.6,-9.92956,-1.18481,57.2,-10.0117,-1.08055,57.2
28.61,-9.93649,-1.12521,57.22,-10.0181,-1.02052,57.22
28.62,-9.94307,-1.06557,57.24,-10.0241,-0.960454,57.24
28.63,-9.94928,-1.00589,57.26,-10.0298,-0.900347,57.26
28.64,-9.95514,-0.946178,57.28,-10.0351,-0.840202,57.28
28.65,-9.96063,-0.886431,57.3,-10.0401,-0.780021,57.3
28.66,-9.96577,-0.826652,57.32,-10.0447,-0.719806,57.32
28.67,-9.97055,-0.766842,57.34,-10.0489,-0.659559,57.34
28.68,-9.97498,-0.707006,57.36,-10.0528,-0.599283,57.36
28.69,-9.97904,-0.647143,57.38,-10.0563,-0.538979,57.38
28.7,-9.98274,-0.587258,57.4,-10.0595,-0.47865,57.4
28.71,-9.98609,-0.527351,57.42,-10.0623,-0.418298,57.42
28.72,-9.98907,-0.467426,57.44,-10.0647,-0.357925,57.44
28.73,-9.99169,-0.407483,57.46,-10.0668,-0.297533,57.46
28.74,-9.99396,-0.347526,57.48,-10.0685,-0.237125,57.48
28.75,-9.99586,-0.287556,57.5,-10.0698,-0.176702,57.5
28.76,-9.99741,-0.227576,57.52,-10.0708,-0.116267,57.52
28.77,-9.9986,-0.167588,57.54,-10.0714,-0.0558214,57.54
28.78,-9.99942,-0.107594,57.56,-10.0717,0.0046314,57.56
28.79,-9.99989,-0.0475958,57.58,-10.0715,0.0650897,57.58
28.8,-9.99999,0.012404,57.6,-10.071,0.125551,57.6
28.81,-9.99974,0.0724034,57.62,-10.0702,0.186014,57.62
28.82,-9.99912,0.1324,57.64,-10.069,0.246475,57.64
28.83,-9.99815,0.192392,57.66,-10.0674,0.306933,57.66
28.84,-9.99681,0.252377,57.68,-10.0655,0.367385,57.68
28.85,-9.99512,0.312353,57.7,-10.0631,0.427829,57.7
28.86,-9.99307,0.372318,57.72,-10.0605,0.488262,57.72
28.87,-9.99065,0.432269,57.74,-10.0574,0.548683,57.74
28.88,-9.98788,0.492205,57.76,-10.054,0.609088,57.76
28.89,-9.98475,0.552123,57.78,-10.0502,0.669477,57.78
28.9,-9.98125,0.612021,57.8,-10.0461,0.729845,57.8
28.91,-9.9774,0.671897,57.82,-10.0416,0.790192,57.82
28.92,-9.97319,0.731749,57.84,-10.0367,0.850514,57.84
28.93,-9.96862,0.791575,57.86,-10.0315,0.91081,57.86
28.94,-9.96369,0.851372,57.88,-10.0259,0.971076,57.88
28.95,-9.9584,0.911139,57.9,-10.0199,1.03131,57.9
28.96,-9.95276,0.970872,57.92,-10.0136,1.09151,57.92
28.97,-9.94675,1.03057,57.94,-10.0069,1.15168,57.94
28.98,-9.94039,1.09023,57.96,-9.9998,1.2118,57.96
28.99,-9.93367,1.14986,57.98,-9.99237,1.27189,57.98
29,-9.92659,1.20944,58,-9.98458,1.33193,58
29.01,-9.91916,1.26897,58.02,-9.97642,1.39193,58.02
29.02,-9.91137,1.32847,58.04,-9.9679,1.45188,58.04
29.03,-9.90322,1.38791,58.06,-9.95901,1.51178,58.06
29.04,-9.89471,1.4473,58.08,-9.94976,1.57162,58.08
29.05,-9.88585,1.50664,58.1,-9.94015,1.63142,58.1
29.06,-9.87663,1.56593,58.12,-9.93018,1.69115,58.12
29.07,-9.86706,1.62516,58.14,-9.91984,1.75082,58.14
29.08,-9.85713,1.68434,58.16,-9.90914,1.81043,58.16
29.09,-9.84685,1.74345,58.18,-9.89808,1.86998,58.18
29.1,-9.83621,1.8025,58.2,-9.88666,1.92946,58.2
29.11,-9.82522,1.86148,58.22,-9.87488,1.98887,58.22
29.12,-9.81387,1.9204,58.24,-9.86274,2.04821,58.24
29.13,-9.80217,1.97925,58.26,-9.85024,2.10748,58.26
29.14,-9.79012,2.03803,58.28,-9.83737,2.16667,58.28
29.15,-9.77772,2.09673,58.3,-9.82416,2.22578,58.3
29.16,-9.76496,2.15536,58.32,-9.81058,2.28481,58.32
29.17,-9.75185,2.21391,58.34,-9.79664,2.34375,58.34
29.18,-9.73839,2.27238,58.36,-9.78235,2.40261,58.36
29.19,-9.72458,2.33077,58.38,-9.76771,2.46139,58.38
29.2,-9.71042,2.38907,58.4,-9.7527,2.52007,58.4
29.21,-9.69591,2.44729,58.42,-9.73735,2.57866,58.42
29.22,-9.68106,2.50542,58.44,-9.72163,2.63715,58.44
29.23,-9.66585,2.56346,58.46,-9.70557,2.69555,58.46
29.24,-9.6503,2.62141,58.48,-9.68915,2.75385,58.48
29.25,-9.63439,2.67927,58.5,-9.67238,2.81204,58.5
29.26,-9.61814,2.73702,58.52,-9.65526,2.87013,58.52
29.27,-9.60155,2.79468,58.54,-9.63779,2.92812,58.54
29.28,-9.58461,2.85224,58.56,-9.61997,2.986,58.56
29.29,-9.56732,2.9097,58.58,-9.6018,3.04376,58.58
29.3,-9.54969,2.96705,58.6,-9.58328,3.10141,58.6
29.31,-9.53172,3.02429,58.62,-9.56442,3.15895,58.62
29.32,-9.5134,3.08143,58.64,-9.54521,3.21637,58.64
29.33,-9.49474,3.13845,58.66,-9.52565,3.27367,58.66
29.34,-9.47574,3.19537,58.68,-9.50575,3.33085,58.68
29.35,-9.4564,3.25216,58.7,-9.48551,3.3879,58.7
29.36,-9.43671,3.30884,58.72,-9.46492,3.44483,58.72
29.37,-9.41669,3.3654,58.74,-9.44399,3.50163,58.74
29.38,-9.39633,3.42184,58.76,-9.42272,3.5583,58.76
29.39,-9.37563,3.47816,58.78,-9.40111,3.61484,58.78
29.4,-9.35459,3.53435,58.8,-9.37916,3.67124,58.8
29.41,-9.33322,3.59041,58.82,-9.35687,3.7275,58.82
29.42,-9.31151,3.64635,58.84,-9.33425,3.78363,58.84
29.43,-9.28946,3.70215,58.86,-9.31129,3.83961,58.86
29.44,-9.26708,3.75782,58.88,-9.28799,3.89545,58.88
29.45,-9.24437,3.81335,58.9,-9.26436,3.95115,58.9
29.46,-9.22132,3.86875,58.92,-9.2404,4.0067,58.92
29.47,-9.19794,3.92401,58.94,-9.21611,4.0621,58.94
29.48,-9.17423,3.97913,58.96,-9.19148,4.11735,58.96
29.49,-9.15019,4.0341,58.98,-9.16653,4.17244,58.98
29.5,-9.12582,4.08893,59,-9.14124,4.22738,59
29.51,-9.10113,4.14361,59.02,-9.11563,4.28216,59.02
29.52,-9.0761,4.19814,59.04,-9.0897,4.33679,59.04
29.53,-9.05075,4.25252,59.06,-9.06343,4.39125,59.06
29.54,-9.02507,4.30675,59.08,-9.03685,4.44555,59.08
29.55,-8.99907,4.36082,59.1,-9.00994,4.49968,59.1
29.56,-8.97274,4.41474,59.12,-8.9827,4.55365,59.12
29.57,-8.94609,4.46849,59.14,-8.95515,4.60745,59.14
29.58,-8.91912,4.52209,59.16,-8.92728,4.66107,59.16
29.59,-8.89183,4.57552,59.18,-8.89909,4.71453,59.18
29.6,-8.86421,4.62879,59.2,-8.87058,4.76781,59.2
29.61,-8.83628,4.68189,59.22,-8.84175,4.82091,59.22
29.62,-8.80803,4.73483,59.24,-8.81261,4.87384,59.24
29.63,-8.77946,4.78759,59.26,-8.78316,4.92659,59.26
29.64,-8.75058,4.84018,59.28,-8.75339,4.97915,59.28
29.65,-8.72138,4.89259,59.3,-8.72331,5.03153,59.3
29.66,-8.69187,4.94483,59.32,-8.69292,5.08373,59.32
29.67,-8.66205,4.9969,59.34,-8.66222,5.13574,59.34
29.68,-8.63191,5.04878,59.36,-8.63121,5.18756,59.36
29.69,-8.60146,5.10048,59.38,-8.5999,5.23919,59.38
29.7,-8.5707,5.152,59.4,-8.56828,5.29063,59.4
29.71,-8.53964,5.20333,59.42,-8.53636,5.34187,59.42
29.72,-8.50826,5.25447,59.44,-8.50413,5.39292,59.44
29.73,-8.47658,5.30542,59.46,-8.4716,5.44377,59.46
29.74,-8.4446,5.35619,59.48,-8.43877,5.49443,59.48
29.75,-8.41231,5.40676,59.5,-8.40564,5.54488,59.5
29.76,-8.37972,5.45714,59.52,-8.37221,5.59513,59.52
29.77,-8.34682,5.50732,59.54,-8.33849,5.64517,59.54
29.78,-8.31363,5.5573,59.56,-8.30446,5.69501,59.56
29.79,-8.28014,5.60708,59.58,-8.27015,5.74465,59.58
29.8,-8.24635,5.65666,59.6,-8.23554,5.79407,59.6
29.81,-8.21226,5.70603,59.62,-8.20064,5.84329,59.62
29.82,-8.17787,5.7552,59.64,-8.16545,5.89229,59.64
29.83,-8.1432,5.80417,59.66,-8.12996,5.94108,59.66
29.84,-8.10822,5.85292,59.68,-8.09419,5.98965,59.68
29.85,-8.07296,5.90147,59.7,-8.05813,6.03801,59.7
29.86,-8.03741,5.9498,59.72,-8.02179,6.08615,59.72
29.87,-8.00156,5.99791,59.74,-7.98516,6.13407,59.74
29.88,-7.96543,6.04582,59.76,-7.94825,6.18177,59.76
29.89,-7.92901,6.0935,59.78,-7.91106,6.22924,59.78
29.9,-7.89231,6.14096,59.8,-7.87358,6.27649,59.8
29.91,-7.85532,6.18821,59.82,-7.83583,6.32352,59.82
29.92,-7.81805,6.23523,59.84,-7.79779,6.37032,59.84
29.93,-7.7805,6.28202,59.86,-7.75948,6.41688,59.86
29.94,-7.74267,6.32859,59.88,-7.7209,6.46322,59.88
29.95,-7.70456,6.37493,59.9,-7.68204,6.50933,59.9
29.96,-7.66617,6.42105,59.92,-7.64291,6.5552,59.92
29.97,-7.62751,6.46693,59.94,-7.6035,6.60084,59.94
29.98,-7.58857,6.51258,59.96,-7.56383,6.64625,59.96
29.99,-7.54936,6.55799,59.98,-7.52388,6.69141,59.98
