t,x_true,x_est,y_true,y_est,z_true,z_est,vx_true,vx_est,vy_true,vy_est,vz_true,vz_est,phi_true,phi_est,theta_true,theta_est,psi_true,psi_est,p_true,p_est,q_true,q_est,r_true,r_est,x_noisy,y_noisy,z_noisy,phi_noisy,theta_noisy,psi_noisy
6.18,9.59711,9.60057,-2.81326,-2.7996,2,1.99585,-0.848546,-0.832228,-2.91377,-2.92361,8.76068e-07,0.0164366,-0.0476106,-0.0507809,-0.0718997,-0.072396,0.201551,0.201872,-0.0608816,-0.0519335,0.0119736,-0.00192825,-0.0175955,-0.0142369,9.59711,-2.81326,2,-0.0476106,-0.0718997,0.201551
6.19,9.58858,9.59212,-2.84238,-2.8285,2,1.99603,-0.856407,-0.840347,-2.91057,-2.92063,8.51556e-07,0.0163263,-0.0482125,-0.0513711,-0.0717859,-0.0723039,0.201374,0.201686,-0.0594961,-0.0506763,0.010781,-0.00301155,-0.0177569,-0.0144024,9.58858,-2.84238,2,-0.0482125,-0.0717859,0.201374
6.2,9.57998,9.58359,-2.87147,-2.85736,2,1.99622,-0.864268,-0.848473,-2.9073,-2.91759,8.27728e-07,0.0162134,-0.0488004,-0.0519515,-0.071684,-0.0722182,0.201196,0.201499,-0.0580816,-0.0493916,0.00961151,-0.00407219,-0.0179182,-0.0145685,9.57998,-2.87147,2,-0.0488004,-0.071684,0.201196
6.21,9.57129,9.57498,-2.90053,-2.88618,2,1.99641,-0.872131,-0.856607,-2.90397,-2.9145,8.04564e-07,0.016099,-0.049374,-0.0525219,-0.0715936,-0.0721389,0.201016,0.201311,-0.0566406,-0.0480795,0.00846632,-0.00510908,-0.0180796,-0.0147354,9.57129,-2.90053,2,-0.049374,-0.0715936,0.201016
6.22,9.56253,9.56629,-2.92955,-2.91495,2,1.9966,-0.879997,-0.864748,-2.90058,-2.91135,7.82047e-07,0.015982,-0.0499331,-0.0530816,-0.0715146,-0.0720662,0.200834,0.201122,-0.0551753,-0.0467415,0.00734674,-0.00611868,-0.0182409,-0.0149029,9.56253,-2.92955,2,-0.0499331,-0.0715146,0.200834
6.23,9.5537,9.55752,-2.95854,-2.94369,2,1.99679,-0.887865,-0.872898,-2.89714,-2.90814,7.60158e-07,0.0158637,-0.0504775,-0.0536298,-0.0714466,-0.0719997,0.200651,0.200932,-0.0536883,-0.0453794,0.00625396,-0.00710377,-0.0184022,-0.0150711,9.5537,-2.95854,2,-0.0504775,-0.0714466,0.200651
6.24,9.54478,9.54867,-2.98749,-2.97238,2,1.99698,-0.895738,-0.881055,-2.89364,-2.90487,7.3888e-07,0.015743,-0.0510068,-0.0541663,-0.0713894,-0.0719396,0.200466,0.20074,-0.0521817,-0.0439958,0.00518912,-0.00806181,-0.0185635,-0.0152401,9.54478,-2.98749,2,-0.0510068,-0.0713894,0.200466
6.25,9.53578,9.53975,-3.01641,-3.00103,2,1.99716,-0.903615,-0.889222,-2.89009,-2.90155,7.18195e-07,0.0156212,-0.0515211,-0.0546908,-0.0713427,-0.0718854,0.20028,0.200548,-0.050658,-0.0425906,0.00415332,-0.00899336,-0.0187248,-0.0154097,9.53578,-3.01641,2,-0.0515211,-0.0713427,0.20028
6.26,9.5267,9.53074,-3.0453,-3.02963,2,1.99735,-0.911497,-0.897398,-2.88649,-2.89817,6.98088e-07,0.015497,-0.05202,-0.0552025,-0.0713062,-0.0718374,0.200091,0.200354,-0.0491196,-0.041168,0.00314758,-0.00989497,-0.0188861,-0.01558,9.5267,-3.0453,2,-0.05202,-0.0713062,0.200091
6.27,9.51755,9.52165,-3.07414,-3.05819,2,1.99753,-0.919385,-0.905583,-2.88284,-2.89474,6.78542e-07,0.0153723,-0.0525034,-0.0557011,-0.0712796,-0.0717952,0.199902,0.20016,-0.0475687,-0.0397273,0.00217286,-0.01077,-0.0190473,-0.015751,9.51755,-3.07414,2,-0.0525034,-0.0712796,0.199902
6.28,9.50832,9.51248,-3.10295,-3.08671,2,1.99771,-0.927279,-0.913777,-2.87914,-2.89125,6.59541e-07,0.0152454,-0.0529713,-0.0561862,-0.0712627,-0.0717589,0.199711,0.199965,-0.0460077,-0.0382702,0.00123009,-0.0116148,-0.0192086,-0.0159228,9.50832,-3.10295,2,-0.0529713,-0.0712627,0.199711
6.29,9.49901,9.50323,-3.13172,-3.11518,2,1.9979,-0.935181,-0.921982,-2.8754,-2.8877,6.41071e-07,0.0151172,-0.0534235,-0.0566576,-0.0712549,-0.071728,0.199518,0.199769,-0.0444388,-0.0367992,0.000320083,-0.0124305,-0.0193699,-0.0160951,9.49901,-3.13172,2,-0.0534235,-0.0712549,0.199518
6.3,9.48961,9.4939,-3.16046,-3.14361,2,1.99807,-0.94309,-0.930196,-2.87161,-2.8841,6.23117e-07,0.0149873,-0.0538601,-0.0571148,-0.0712561,-0.0717027,0.199323,0.199573,-0.0428643,-0.0353165,-0.000556353,-0.0132155,-0.0195311,-0.0162682,9.48961,-3.16046,2,-0.0538601,-0.0712561,0.199323
6.31,9.48014,9.48448,-3.18916,-3.17199,2,1.99825,-0.951008,-0.93842,-2.86778,-2.88044,6.05664e-07,0.0148565,-0.0542808,-0.0575572,-0.0712659,-0.0716827,0.199127,0.199376,-0.0412864,-0.0338227,-0.0013985,-0.013971,-0.0196923,-0.0164419,9.48014,-3.18916,2,-0.0542808,-0.0712659,0.199127
6.32,9.47059,9.47498,-3.21782,-3.20033,2,1.99842,-0.958934,-0.946654,-2.86391,-2.87673,5.88698e-07,0.0147237,-0.0546858,-0.0579849,-0.071284,-0.0716676,0.198929,0.199178,-0.0397073,-0.0323181,-0.0022057,-0.0146952,-0.0198536,-0.0166163,9.47059,-3.21782,2,-0.0546858,-0.071284,0.198929
6.33,9.46096,9.4654,-3.24643,-3.22863,2,1.99859,-0.966869,-0.954897,-2.85999,-2.87297,5.72206e-07,0.0145903,-0.055075,-0.0583974,-0.0713099,-0.0716576,0.19873,0.19898,-0.0381291,-0.0308075,-0.00297735,-0.0153905,-0.0200148,-0.0167913,9.46096,-3.24643,2,-0.055075,-0.0713099,0.19873
6.34,9.45126,9.45573,-3.27501,-3.25689,2,1.99876,-0.974814,-0.96315,-2.85604,-2.86915,5.56175e-07,0.0144552,-0.0554484,-0.0587948,-0.0713434,-0.0716521,0.198529,0.198781,-0.036554,-0.0292899,-0.0037129,-0.0160542,-0.020176,-0.016967,9.45126,-3.27501,2,-0.0554484,-0.0713434,0.198529
6.35,9.44147,9.44598,-3.30356,-3.2851,2,1.99892,-0.982769,-0.971413,-2.85206,-2.86528,5.40591e-07,0.0143188,-0.0558061,-0.0591766,-0.0713841,-0.071651,0.198326,0.198582,-0.034984,-0.0277689,-0.00441187,-0.0166857,-0.0203372,-0.0171432,9.44147,-3.30356,2,-0.0558061,-0.0713841,0.198326
6.36,9.4316,9.43614,-3.33206,-3.31327,2,1.99909,-0.990734,-0.979686,-2.84803,-2.86136,5.25443e-07,0.0141811,-0.0561481,-0.0595424,-0.0714315,-0.0716542,0.198122,0.198382,-0.0334212,-0.0262446,-0.00507384,-0.0172869,-0.0204983,-0.01732,9.4316,-3.33206,2,-0.0561481,-0.0714315,0.198122
6.37,9.42165,9.42621,-3.36052,-3.3414,2,1.99924,-0.998709,-0.987968,-2.84398,-2.85739,5.10718e-07,0.0140415,-0.0564745,-0.0598923,-0.0714854,-0.0716614,0.197916,0.198182,-0.0318676,-0.02472,-0.00569845,-0.0178568,-0.0206595,-0.0174972,9.42165,-3.36052,2,-0.0564745,-0.0714854,0.197916
6.38,9.41163,9.4162,-3.38894,-3.36949,2,1.9994,-1.0067,-0.996258,-2.83989,-2.85337,4.96404e-07,0.0139014,-0.0567855,-0.0602264,-0.0715454,-0.0716726,0.197709,0.197982,-0.030325,-0.0231955,-0.00628539,-0.0183947,-0.0208207,-0.0176751,9.41163,-3.38894,2,-0.0567855,-0.0715454,0.197709
6.39,9.40152,9.4061,-3.41731,-3.39754,2,1.99955,-1.01469,-1.00456,-2.83578,-2.84929,4.82491e-07,0.0137603,-0.0570811,-0.0605443,-0.071611,-0.0716872,0.1975,0.197782,-0.0287955,-0.0216734,-0.00683442,-0.0189023,-0.0209818,-0.0178534,9.40152,-3.41731,2,-0.0570811,-0.071611,0.1975
6.4,9.39133,9.39592,-3.44565,-3.42555,2,1.99969,-1.0227,-1.01287,-2.83163,-2.84518,4.68966e-07,0.0136175,-0.0573614,-0.0608461,-0.0716819,-0.0717052,0.197289,0.197582,-0.0272808,-0.020155,-0.00734534,-0.0193785,-0.0211429,-0.0180321,9.39133,-3.44565,2,-0.0573614,-0.0716819,0.197289
6.41,9.38107,9.38564,-3.47395,-3.45352,2,1.99984,-1.03072,-1.02118,-2.82746,-2.84101,4.55819e-07,0.0134735,-0.0576267,-0.061132,-0.0717578,-0.0717263,0.197077,0.197381,-0.0257828,-0.0186419,-0.00781804,-0.0198228,-0.021304,-0.0182112,9.38107,-3.47395,2,-0.0576267,-0.0717578,0.197077
6.42,9.37072,9.37527,-3.5022,-3.48145,2,1.99997,-1.03875,-1.02951,-2.82327,-2.8368,4.4304e-07,0.0133284,-0.0578771,-0.0614013,-0.0718382,-0.0717502,0.196863,0.19718,-0.0243031,-0.0171373,-0.00825242,-0.0202358,-0.0214651,-0.0183907,9.37072,-3.5022,2,-0.0578771,-0.0718382,0.196863
6.43,9.36029,9.36482,-3.53041,-3.50934,2,2.00011,-1.0468,-1.03784,-2.81905,-2.83254,4.30618e-07,0.0131822,-0.0581129,-0.0616548,-0.0719227,-0.0717766,0.196648,0.196979,-0.0228435,-0.0156411,-0.00864847,-0.0206178,-0.0216262,-0.0185706,9.36029,-3.53041,2,-0.0581129,-0.0719227,0.196648
6.44,9.34978,9.35428,-3.55858,-3.53719,2,2.00024,-1.05485,-1.04618,-2.81481,-2.82825,4.18543e-07,0.0130353,-0.0583341,-0.0618922,-0.072011,-0.0718055,0.196431,0.196778,-0.0214056,-0.0141551,-0.00900622,-0.0209696,-0.0217873,-0.0187506,9.34978,-3.55858,2,-0.0583341,-0.072011,0.196431
6.45,9.33919,9.34365,-3.58671,-3.56501,2,2.00037,-1.06292,-1.05452,-2.81054,-2.8239,4.06806e-07,0.0128875,-0.058541,-0.0621138,-0.0721027,-0.0718365,0.196212,0.196576,-0.0199909,-0.012682,-0.00932577,-0.0212899,-0.0219483,-0.0189309,9.33919,-3.58671,2,-0.058541,-0.0721027,0.196212
6.46,9.32852,9.33292,-3.61479,-3.59278,2,2.00049,-1.071,-1.06287,-2.80626,-2.81952,3.95397e-07,0.0127392,-0.058734,-0.0623197,-0.0721974,-0.0718692,0.195992,0.196375,-0.0186011,-0.0112231,-0.00960724,-0.02158,-0.0221094,-0.0191113,9.32852,-3.61479,2,-0.058734,-0.0721974,0.195992
6.47,9.31777,9.32212,-3.64283,-3.62052,2,2.00061,-1.07909,-1.07123,-2.80196,-2.81511,3.84307e-07,0.0125897,-0.0589132,-0.0625103,-0.0722947,-0.0719035,0.19577,0.196173,-0.0172374,-0.00977933,-0.00985084,-0.0218372,-0.0222704,-0.0192919,9.31777,-3.64283,2,-0.0589132,-0.0722947,0.19577
6.48,9.30694,9.31122,-3.67083,-3.64823,2,2.00073,-1.08719,-1.07959,-2.79765,-2.81065,3.73527e-07,0.0124401,-0.0590788,-0.0626856,-0.0723943,-0.0719394,0.195546,0.195971,-0.0159014,-0.00835256,-0.0100568,-0.0220652,-0.0224314,-0.0194725,9.30694,-3.67083,2,-0.0590788,-0.0723943,0.195546
6.49,9.29603,9.30023,-3.69879,-3.6759,2,2.00084,-1.09531,-1.08795,-2.79331,-2.80616,3.63049e-07,0.0122901,-0.0592313,-0.062846,-0.0724957,-0.0719763,0.195321,0.19577,-0.0145943,-0.00694527,-0.0102254,-0.0222622,-0.0225923,-0.0196531,9.29603,-3.69879,2,-0.0592313,-0.0724957,0.195321
6.5,9.28504,9.28915,-3.7267,-3.70353,2,2.00095,-1.10344,-1.09632,-2.78897,-2.80164,3.52863e-07,0.0121403,-0.0593708,-0.0629915,-0.0725987,-0.072014,0.195095,0.195568,-0.0133175,-0.00555905,-0.010357,-0.0224283,-0.0227533,-0.0198337,9.28504,-3.7267,2,-0.0593708,-0.0725987,0.195095
6.51,9.27396,9.27799,-3.75457,-3.73113,2,2.00105,-1.11157,-1.1047,-2.78461,-2.79708,3.42963e-07,0.0119907,-0.0594977,-0.0631226,-0.0727028,-0.0720525,0.194866,0.195365,-0.012072,-0.00419476,-0.0104519,-0.0225659,-0.0229142,-0.0200141,9.27396,-3.75457,2,-0.0594977,-0.0727028,0.194866
6.52,9.2628,9.26674,-3.78239,-3.75868,2,2.00115,-1.11972,-1.11307,-2.78024,-2.7925,3.3334e-07,0.0118411,-0.0596124,-0.0632399,-0.0728076,-0.0720915,0.194636,0.195163,-0.0108591,-0.00285329,-0.0105107,-0.0226709,-0.0230751,-0.0201943,9.2628,-3.78239,2,-0.0596124,-0.0728076,0.194636
6.53,9.25157,9.2554,-3.81017,-3.78621,2,2.00125,-1.12788,-1.12145,-2.77586,-2.78788,3.23986e-07,0.0116918,-0.059715,-0.0633434,-0.0729128,-0.0721306,0.194405,0.19496,-0.00967984,-0.0015383,-0.0105337,-0.0227483,-0.023236,-0.0203743,9.25157,-3.81017,2,-0.059715,-0.0729128,0.194405
6.54,9.24025,9.24397,-3.83791,-3.8137,2,2.00134,-1.13606,-1.12983,-2.77147,-2.78325,3.14893e-07,0.0115441,-0.0598061,-0.0634342,-0.0730181,-0.0721698,0.194172,0.194757,-0.0085352,-0.000248559,-0.0105214,-0.0227942,-0.0233968,-0.0205539,9.24025,-3.83791,2,-0.0598061,-0.0730181,0.194172
6.55,9.22884,9.23245,-3.8656,-3.84116,2,2.00143,-1.14424,-1.13821,-2.76707,-2.77859,3.06055e-07,0.0113967,-0.0598858,-0.063512,-0.0731232,-0.0722089,0.193937,0.194553,-0.00742615,0.00101176,-0.0104746,-0.0228106,-0.0235577,-0.0207332,9.22884,-3.8656,2,-0.0598858,-0.0731232,0.193937
6.56,9.21736,9.22086,-3.89325,-3.86857,2,2.00151,-1.15243,-1.14659,-2.76266,-2.77391,2.97465e-07,0.0112505,-0.0599547,-0.0635776,-0.0732275,-0.0722475,0.1937,0.19435,-0.00635355,0.00224283,-0.0103936,-0.0227978,-0.0237185,-0.0209121,9.21736,-3.89325,2,-0.0599547,-0.0732275,0.1937
6.57,9.2058,9.20917,-3.92085,-3.89596,2,2.00159,-1.16064,-1.15498,-2.75825,-2.76921,2.89115e-07,0.0111064,-0.060013,-0.0636313,-0.0733309,-0.0722855,0.193462,0.194145,-0.00531821,0.00344234,-0.0102792,-0.0227551,-0.0238792,-0.0210904,9.2058,-3.92085,2,-0.060013,-0.0733309,0.193462
6.58,9.19415,9.1974,-3.94841,-3.92331,2,2.00167,-1.16885,-1.16336,-2.75384,-2.76449,2.80999e-07,0.0109642,-0.0600612,-0.063674,-0.073433,-0.0723228,0.193223,0.19394,-0.00432089,0.00460955,-0.010132,-0.0226827,-0.02404,-0.0212682,9.19415,-3.94841,2,-0.0600612,-0.073433,0.193223
6.59,9.18242,9.18555,-3.97593,-3.95062,2,2.00174,-1.17707,-1.17174,-2.74941,-2.75976,2.73109e-07,0.0108236,-0.0600996,-0.0637058,-0.0735335,-0.0723588,0.192982,0.193735,-0.00336227,0.00574273,-0.00995268,-0.0225836,-0.0242007,-0.0214453,9.18242,-3.97593,2,-0.0600996,-0.0735335,0.192982
6.6,9.17061,9.17361,-4.0034,-3.9779,2,2.00181,-1.1853,-1.18012,-2.74499,-2.75502,2.65441e-07,0.0106857,-0.0601286,-0.0637275,-0.0736319,-0.072394,0.192739,0.193529,-0.00244296,0.00684075,-0.00974205,-0.0224546,-0.0243614,-0.0216217,9.17061,-4.0034,2,-0.0601286,-0.0736319,0.192739
6.61,9.15871,9.16159,-4.03083,-4.00515,2,2.00188,-1.19355,-1.18849,-2.74056,-2.75027,2.57988e-07,0.0105505,-0.0601486,-0.0637396,-0.0737282,-0.0724275,0.192494,0.193322,-0.00156351,0.00790332,-0.00950084,-0.0222969,-0.024522,-0.0217974,9.15871,-4.03083,2,-0.0601486,-0.0737282,0.192494
6.62,9.14674,9.1495,-4.05821,-4.03236,2,2.00194,-1.2018,-1.19687,-2.73613,-2.74551,2.50743e-07,0.0104177,-0.06016,-0.0637429,-0.0738219,-0.0724599,0.192248,0.193114,-0.000724395,0.00892699,-0.00922983,-0.0221109,-0.0246826,-0.0219722,9.14674,-4.05821,2,-0.06016,-0.0738219,0.192248
6.63,9.13468,9.13731,-4.08555,-4.05953,2,2.00199,-1.21005,-1.20524,-2.7317,-2.74074,2.43701e-07,0.0102883,-0.0601632,-0.0637376,-0.0739127,-0.0724906,0.192001,0.192905,7.39465e-05,0.00991273,-0.00892986,-0.0218979,-0.0248432,-0.0221461,9.13468,-4.08555,2,-0.0601632,-0.0739127,0.192001
6.64,9.12253,9.12506,-4.11285,-4.08667,2,2.00205,-1.21832,-1.21361,-2.72727,-2.73597,2.36856e-07,0.0101629,-0.0601586,-0.0637246,-0.0740004,-0.0725193,0.191752,0.192695,0.000831168,0.0108593,-0.00860178,-0.0216559,-0.0250037,-0.0223191,9.12253,-4.11285,2,-0.0601586,-0.0740004,0.191752
6.65,9.11031,9.11272,-4.1401,-4.11377,2,2.0021,-1.22659,-1.22197,-2.72284,-2.7312,2.30203e-07,0.010041,-0.0601467,-0.0637046,-0.0740846,-0.0725461,0.191501,0.192484,0.00154697,0.0117636,-0.00824645,-0.0213875,-0.0251642,-0.0224912,9.11031,-4.1401,2,-0.0601467,-0.0740846,0.191501
6.66,9.098,9.10031,-4.1673,-4.14084,2,2.00214,-1.23487,-1.23033,-2.71841,-2.72643,2.23737e-07,0.00992256,-0.0601278,-0.0636776,-0.0741652,-0.0725708,0.191248,0.192272,0.00222113,0.0126271,-0.00786479,-0.0210912,-0.0253247,-0.0226622,9.098,-4.1673,2,-0.0601278,-0.0741652,0.191248
6.67,9.08561,9.08782,-4.19447,-4.16787,2,2.00218,-1.24315,-1.23869,-2.71399,-2.72166,2.17451e-07,0.00980937,-0.0601024,-0.0636449,-0.0742418,-0.0725934,0.190994,0.192059,0.00285346,0.0134489,-0.0074577,-0.0207705,-0.0254851,-0.022832,9.08561,-4.19447,2,-0.0601024,-0.0742418,0.190994
6.68,9.07314,9.07525,-4.22158,-4.19487,2,2.00222,-1.25144,-1.24704,-2.70956,-2.7169,2.11342e-07,0.00969997,-0.0600709,-0.0636069,-0.0743143,-0.0726133,0.190739,0.191844,0.00344388,0.0142267,-0.00702612,-0.0204212,-0.0256454,-0.0230008,9.07314,-4.22158,2,-0.0600709,-0.0743143,0.190739
6.69,9.06058,9.0626,-4.24866,-4.22183,2,2.00226,-1.25974,-1.25538,-2.70514,-2.71214,2.05404e-07,0.00959507,-0.0600337,-0.0635639,-0.0743823,-0.0726309,0.190481,0.191627,0.00399232,0.0149616,-0.00657102,-0.0200483,-0.0258057,-0.0231684,9.06058,-4.24866,2,-0.0600337,-0.0743823,0.190481
6.7,9.04795,9.04988,-4.27569,-4.24875,2,2.00229,-1.26804,-1.26372,-2.70072,-2.70739,1.99632e-07,0.00949536,-0.0599912,-0.0635171,-0.0744456,-0.0726459,0.190222,0.191409,0.0044988,0.0156521,-0.00609337,-0.0196494,-0.025966,-0.0233348,9.04795,-4.27569,2,-0.0599912,-0.0744456,0.190222
6.71,9.03522,9.03709,-4.30267,-4.27563,2,2.00231,-1.27634,-1.27206,-2.6963,-2.70264,1.94022e-07,0.00940047,-0.0599439,-0.0634668,-0.0745041,-0.072658,0.189962,0.19119,0.00496339,0.0162985,-0.00559416,-0.0192261,-0.0261262,-0.0234999,9.03522,-4.30267,2,-0.0599439,-0.0745041,0.189962
6.72,9.02242,9.02422,-4.32961,-4.30248,2,2.00234,-1.28465,-1.28038,-2.69189,-2.69791,1.88569e-07,0.00931081,-0.0598921,-0.0634135,-0.0745574,-0.0726672,0.1897,0.190968,0.00538621,0.0168986,-0.00507439,-0.0187778,-0.0262864,-0.0236637,9.02242,-4.32961,2,-0.0598921,-0.0745574,0.1897
6.73,9.00953,9.01127,-4.35651,-4.3293,2,2.00235,-1.29296,-1.28871,-2.68748,-2.69319,1.83269e-07,0.0092259,-0.0598363,-0.0633581,-0.0746055,-0.0726735,0.189436,0.190745,0.00576745,0.0174538,-0.00453507,-0.0183058,-0.0264465,-0.0238263,9.00953,-4.35651,2,-0.0598363,-0.0746055,0.189436
6.74,8.99656,8.99826,-4.38336,-4.35607,2,2.00237,-1.30127,-1.29702,-2.68307,-2.68847,1.78118e-07,0.00914648,-0.0597769,-0.0633006,-0.0746481,-0.0726765,0.189171,0.190519,0.00610735,0.0179637,-0.00397724,-0.0178116,-0.0266066,-0.0239874,8.99656,-4.38336,2,-0.0597769,-0.0746481,0.189171
6.75,8.98351,8.98517,-4.41017,-4.38281,2,2.00238,-1.30958,-1.30533,-2.67867,-2.68377,1.73111e-07,0.00907166,-0.0597143,-0.0632421,-0.074685,-0.0726765,0.188904,0.190291,0.00640618,0.0184287,-0.00340193,-0.0172946,-0.0267666,-0.0241473,8.98351,-4.41017,2,-0.0597143,-0.074685,0.188904
6.76,8.97037,8.972,-4.43693,-4.40951,2,2.00239,-1.3179,-1.31363,-2.67428,-2.67909,1.68244e-07,0.00900245,-0.0596489,-0.0631833,-0.0747161,-0.0726729,0.188636,0.190061,0.00666431,0.0188474,-0.00281018,-0.0167556,-0.0269265,-0.0243058,8.97037,-4.43693,2,-0.0596489,-0.0747161,0.188636
6.77,8.95715,8.95877,-4.46366,-4.43618,2,2.0024,-1.32621,-1.32192,-2.66989,-2.67442,1.63514e-07,0.00893818,-0.0595811,-0.0631242,-0.0747411,-0.0726661,0.188366,0.189829,0.00688212,0.019221,-0.00220303,-0.016196,-0.0270864,-0.0244629,8.95715,-4.46366,2,-0.0595811,-0.0747411,0.188366
6.78,8.94384,8.94546,-4.49033,-4.4628,2,2.0024,-1.33453,-1.33021,-2.6655,-2.66976,1.58916e-07,0.00887939,-0.0595114,-0.0630654,-0.0747601,-0.0726555,0.188094,0.189595,0.00706005,0.0195495,-0.00158153,-0.0156158,-0.0272462,-0.0246186,8.94384,-4.49033,2,-0.0595114,-0.0747601,0.188094
6.79,8.93046,8.93208,-4.51697,-4.48939,2,2.0024,-1.34284,-1.33848,-2.66112,-2.66511,1.54448e-07,0.00882584,-0.05944,-0.0630078,-0.0747727,-0.0726414,0.187821,0.189357,0.0071986,0.019833,-0.000946744,-0.015017,-0.027406,-0.0247729,8.93046,-4.51697,2,-0.05944,-0.0747727,0.187821
6.8,8.91699,8.91862,-4.54355,-4.51594,2,2.0024,-1.35115,-1.34675,-2.65674,-2.66049,1.50105e-07,0.00877638,-0.0593675,-0.0629517,-0.074779,-0.0726236,0.187546,0.189118,0.0072983,0.0200724,-0.000299717,-0.0143985,-0.0275657,-0.0249258,8.91699,-4.54355,2,-0.0593675,-0.074779,0.187546
6.81,8.90343,8.90509,-4.5701,-4.54246,2,2.00239,-1.35946,-1.35501,-2.65237,-2.65587,1.45883e-07,0.00873166,-0.0592942,-0.0628972,-0.0747787,-0.0726016,0.187269,0.188875,0.00735974,0.0202677,0.000358493,-0.0137631,-0.0277253,-0.0250774,8.90343,-4.5701,2,-0.0592942,-0.0747787,0.187269
6.82,8.8898,8.89149,-4.5966,-4.56893,2,2.00239,-1.36777,-1.36327,-2.648,-2.65128,1.4178e-07,0.00869198,-0.0592205,-0.0628455,-0.0747718,-0.0725758,0.186991,0.18863,0.00738354,0.0204195,0.00102684,-0.0131106,-0.0278849,-0.0252275,8.8898,-4.5966,2,-0.0592205,-0.0747718,0.186991
6.83,8.87608,8.87782,-4.62306,-4.59537,2,2.00238,-1.37607,-1.37151,-2.64364,-2.64669,1.37792e-07,0.00865568,-0.0591467,-0.0627963,-0.0747581,-0.072546,0.186712,0.188382,0.00737037,0.020529,0.00170427,-0.0124408,-0.0280443,-0.0253763,8.87608,-4.62306,2,-0.0591467,-0.0747581,0.186712
6.84,8.86228,8.86407,-4.64948,-4.62177,2,2.00236,-1.38437,-1.37975,-2.63928,-2.64212,1.33916e-07,0.00862376,-0.0590732,-0.0627503,-0.0747377,-0.0725122,0.18643,0.18813,0.00732094,0.0205968,0.00238974,-0.0117566,-0.0282038,-0.0255238,8.86228,-4.64948,2,-0.0590732,-0.0747377,0.18643
6.85,8.84839,8.85024,-4.67585,-4.64813,2,2.00235,-1.39267,-1.38797,-2.63493,-2.63756,1.30149e-07,0.0085955,-0.0590004,-0.0627081,-0.0747103,-0.0724741,0.186148,0.187876,0.007236,0.0206238,0.00308222,-0.0110588,-0.0283631,-0.0256699,8.84839,-4.67585,2,-0.0590004,-0.0747103,0.186148
6.86,8.83442,8.83634,-4.70217,-4.67445,2,2.00233,-1.40095,-1.39619,-2.63058,-2.63302,1.26487e-07,0.00857009,-0.0589286,-0.0626698,-0.074676,-0.0724317,0.185863,0.187619,0.00711632,0.0206099,0.00378068,-0.0103477,-0.0285223,-0.0258148,8.83442,-4.70217,2,-0.0589286,-0.074676,0.185863
6.87,8.82037,8.82236,-4.72846,-4.70073,2,2.00232,-1.40924,-1.4044,-2.62623,-2.62849,1.22928e-07,0.00854792,-0.0588581,-0.0626358,-0.0746347,-0.0723849,0.185577,0.187359,0.00696272,0.0205589,0.0044841,-0.00962395,-0.0286815,-0.0259583,8.82037,-4.72846,2,-0.0588581,-0.0746347,0.185577
6.88,8.80624,8.80831,-4.7547,-4.72698,2,2.0023,-1.41751,-1.4126,-2.62189,-2.62397,1.1947e-07,0.00852767,-0.0587894,-0.0626062,-0.0745863,-0.0723336,0.18529,0.187095,0.00677607,0.0204693,0.00519146,-0.00888998,-0.0288406,-0.0261006,8.80624,-4.7547,2,-0.0587894,-0.0745863,0.18529
6.89,8.79202,8.79418,-4.7809,-4.75318,2,2.00228,-1.42578,-1.42079,-2.61755,-2.61946,1.16108e-07,0.00851092,-0.0587227,-0.0625817,-0.0745308,-0.072278,0.185,0.186828,0.00655723,0.0203424,0.00590177,-0.00814489,-0.0289996,-0.0262418,8.79202,-4.7809,2,-0.0587227,-0.0745308,0.185
6.9,8.77772,8.77997,-4.80705,-4.77935,2,2.00226,-1.43404,-1.42897,-2.61322,-2.61496,1.1284e-07,0.00849433,-0.0586584,-0.0625623,-0.0744683,-0.0722177,0.18471,0.186557,0.00630713,0.0201808,0.00661404,-0.00739148,-0.0291586,-0.0263817,8.77772,-4.80705,2,-0.0586584,-0.0744683,0.18471
6.91,8.76334,8.76569,-4.83316,-4.80548,2,2.00224,-1.44229,-1.43714,-2.60888,-2.61046,1.09664e-07,0.00847994,-0.0585967,-0.0625483,-0.0743985,-0.0721528,0.184417,0.186283,0.00602671,0.0199856,0.0073273,-0.00663085,-0.0293174,-0.0265206,8.76334,-4.83316,2,-0.0585967,-0.0743985,0.184417
6.92,8.74888,8.75133,-4.85923,-4.83156,2,2.00222,-1.45053,-1.4453,-2.60455,-2.60598,1.06578e-07,0.00846627,-0.0585379,-0.0625402,-0.0743217,-0.0720833,0.184123,0.186006,0.00571693,0.0197557,0.00804059,-0.0058626,-0.0294761,-0.0266583,8.74888,-4.85923,2,-0.0585379,-0.0743217,0.184123
6.93,8.73433,8.73688,-4.88525,-4.85761,2,2.0022,-1.45876,-1.45345,-2.60022,-2.6015,1.03578e-07,0.00845259,-0.0584824,-0.0625377,-0.0742377,-0.0720092,0.183828,0.185725,0.00537879,0.019496,0.00875297,-0.0050895,-0.0296348,-0.0267951,8.73433,-4.88525,2,-0.0584824,-0.0742377,0.183828
